Date,EUR_USD
1971-03-10,0.538603255032633
1971-03-11,0.538603255032633
1971-03-12,0.538603255032633
1971-03-13,0.538603255032633
1971-03-14,0.538603255032633
1971-03-15,0.538603255032633
1971-03-16,0.538603255032633
1971-03-17,0.538603255032633
1971-03-18,0.538603255032633
1971-03-19,0.538603255032633
1971-03-20,0.538603255032633
1971-03-21,0.538603255032633
1971-03-22,0.538603255032633
1971-03-23,0.538603255032633
1971-03-24,0.538603255032633
1971-03-25,0.538603255032633
1971-03-26,0.538603255032633
1971-03-27,0.538603255032633
1971-03-28,0.538603255032633
1971-03-29,0.538603255032633
1971-03-30,0.538603255032633
1971-03-31,0.538603255032633
1971-04-01,0.5381586550367333
1971-04-02,0.5381586550367333
1971-04-03,0.5381586550367333
1971-04-04,0.5381586550367333
1971-04-05,0.5381586550367333
1971-04-06,0.5381586550367333
1971-04-07,0.5381586550367333
1971-04-08,0.5381586550367333
1971-04-09,0.5381586550367333
1971-04-10,0.5381586550367333
1971-04-11,0.5381586550367333
1971-04-12,0.5381586550367333
1971-04-13,0.5381586550367333
1971-04-14,0.5381586550367333
1971-04-15,0.5381586550367333
1971-04-16,0.5381586550367333
1971-04-17,0.5381586550367333
1971-04-18,0.5381586550367333
1971-04-19,0.5381586550367333
1971-04-20,0.5381586550367333
1971-04-21,0.5381586550367333
1971-04-22,0.5381586550367333
1971-04-23,0.5381586550367333
1971-04-24,0.5381586550367333
1971-04-25,0.5381586550367333
1971-04-26,0.5381586550367333
1971-04-27,0.5381586550367333
1971-04-28,0.5381586550367333
1971-04-29,0.5381586550367333
1971-04-30,0.5381586550367333
1971-05-01,0.5503953848318559
1971-05-02,0.5503953848318559
1971-05-03,0.5503953848318559
1971-05-04,0.5503953848318559
1971-05-05,0.5503953848318559
1971-05-06,0.5503953848318559
1971-05-07,0.5503953848318559
1971-05-08,0.5503953848318559
1971-05-09,0.5503953848318559
1971-05-10,0.5503953848318559
1971-05-11,0.5503953848318559
1971-05-12,0.5503953848318559
1971-05-13,0.5503953848318559
1971-05-14,0.5503953848318559
1971-05-15,0.5503953848318559
1971-05-16,0.5503953848318559
1971-05-17,0.5503953848318559
1971-05-18,0.5503953848318559
1971-05-19,0.5503953848318559
1971-05-20,0.5503953848318559
1971-05-21,0.5503953848318559
1971-05-22,0.5503953848318559
1971-05-23,0.5503953848318559
1971-05-24,0.5503953848318559
1971-05-25,0.5503953848318559
1971-05-26,0.5503953848318559
1971-05-27,0.5503953848318559
1971-05-28,0.5503953848318559
1971-05-29,0.5503953848318559
1971-05-30,0.5503953848318559
1971-05-31,0.5503953848318559
1971-06-01,0.5568833461461803
1971-06-02,0.5568833461461803
1971-06-03,0.5568833461461803
1971-06-04,0.5568833461461803
1971-06-05,0.5568833461461803
1971-06-06,0.5568833461461803
1971-06-07,0.5568833461461803
1971-06-08,0.5568833461461803
1971-06-09,0.5568833461461803
1971-06-10,0.5568833461461803
1971-06-11,0.5568833461461803
1971-06-12,0.5568833461461803
1971-06-13,0.5568833461461803
1971-06-14,0.5568833461461803
1971-06-15,0.5568833461461803
1971-06-16,0.5568833461461803
1971-06-17,0.5568833461461803
1971-06-18,0.5568833461461803
1971-06-19,0.5568833461461803
1971-06-20,0.5568833461461803
1971-06-21,0.5568833461461803
1971-06-22,0.5568833461461803
1971-06-23,0.5568833461461803
1971-06-24,0.5568833461461803
1971-06-25,0.5568833461461803
1971-06-26,0.5568833461461803
1971-06-27,0.5568833461461803
1971-06-28,0.5568833461461803
1971-06-29,0.5568833461461803
1971-06-30,0.5568833461461803
1971-07-01,0.5618586613042229
1971-07-02,0.5618586613042229
1971-07-03,0.5618586613042229
1971-07-04,0.5618586613042229
1971-07-05,0.5618586613042229
1971-07-06,0.5618586613042229
1971-07-07,0.5618586613042229
1971-07-08,0.5618586613042229
1971-07-09,0.5618586613042229
1971-07-10,0.5618586613042229
1971-07-11,0.5618586613042229
1971-07-12,0.5618586613042229
1971-07-13,0.5618586613042229
1971-07-14,0.5618586613042229
1971-07-15,0.5618586613042229
1971-07-16,0.5618586613042229
1971-07-17,0.5618586613042229
1971-07-18,0.5618586613042229
1971-07-19,0.5618586613042229
1971-07-20,0.5618586613042229
1971-07-21,0.5618586613042229
1971-07-22,0.5618586613042229
1971-07-23,0.5618586613042229
1971-07-24,0.5618586613042229
1971-07-25,0.5618586613042229
1971-07-26,0.5618586613042229
1971-07-27,0.5618586613042229
1971-07-28,0.5618586613042229
1971-07-29,0.5618586613042229
1971-07-30,0.5618586613042229
1971-07-31,0.5618586613042229
1971-08-01,0.5725665271231593
1971-08-02,0.5725665271231593
1971-08-03,0.5725665271231593
1971-08-04,0.5725665271231593
1971-08-05,0.5725665271231593
1971-08-06,0.5725665271231593
1971-08-07,0.5725665271231593
1971-08-08,0.5725665271231593
1971-08-09,0.5725665271231593
1971-08-10,0.5725665271231593
1971-08-11,0.5725665271231593
1971-08-12,0.5725665271231593
1971-08-13,0.5725665271231593
1971-08-14,0.5725665271231593
1971-08-15,0.5725665271231593
1971-08-16,0.5725665271231593
1971-08-17,0.5725665271231593
1971-08-18,0.5725665271231593
1971-08-19,0.5725665271231593
1971-08-20,0.5725665271231593
1971-08-21,0.5725665271231593
1971-08-22,0.5725665271231593
1971-08-23,0.5725665271231593
1971-08-24,0.5725665271231593
1971-08-25,0.5725665271231593
1971-08-26,0.5725665271231593
1971-08-27,0.5725665271231593
1971-08-28,0.5725665271231593
1971-08-29,0.5725665271231593
1971-08-30,0.5725665271231593
1971-08-31,0.5725665271231593
1971-09-01,0.5826645217028629
1971-09-02,0.5826645217028629
1971-09-03,0.5826645217028629
1971-09-04,0.5826645217028629
1971-09-05,0.5826645217028629
1971-09-06,0.5826645217028629
1971-09-07,0.5826645217028629
1971-09-08,0.5826645217028629
1971-09-09,0.5826645217028629
1971-09-10,0.5826645217028629
1971-09-11,0.5826645217028629
1971-09-12,0.5826645217028629
1971-09-13,0.5826645217028629
1971-09-14,0.5826645217028629
1971-09-15,0.5826645217028629
1971-09-16,0.5826645217028629
1971-09-17,0.5826645217028629
1971-09-18,0.5826645217028629
1971-09-19,0.5826645217028629
1971-09-20,0.5826645217028629
1971-09-21,0.5826645217028629
1971-09-22,0.5826645217028629
1971-09-23,0.5826645217028629
1971-09-24,0.5826645217028629
1971-09-25,0.5826645217028629
1971-09-26,0.5826645217028629
1971-09-27,0.5826645217028629
1971-09-28,0.5826645217028629
1971-09-29,0.5826645217028629
1971-09-30,0.5826645217028629
1971-10-01,0.5880073356983946
1971-10-02,0.5880073356983946
1971-10-03,0.5880073356983946
1971-10-04,0.5880073356983946
1971-10-05,0.5880073356983946
1971-10-06,0.5880073356983946
1971-10-07,0.5880073356983946
1971-10-08,0.5880073356983946
1971-10-09,0.5880073356983946
1971-10-10,0.5880073356983946
1971-10-11,0.5880073356983946
1971-10-12,0.5880073356983946
1971-10-13,0.5880073356983946
1971-10-14,0.5880073356983946
1971-10-15,0.5880073356983946
1971-10-16,0.5880073356983946
1971-10-17,0.5880073356983946
1971-10-18,0.5880073356983946
1971-10-19,0.5880073356983946
1971-10-20,0.5880073356983946
1971-10-21,0.5880073356983946
1971-10-22,0.5880073356983946
1971-10-23,0.5880073356983946
1971-10-24,0.5880073356983946
1971-10-25,0.5880073356983946
1971-10-26,0.5880073356983946
1971-10-27,0.5880073356983946
1971-10-28,0.5880073356983946
1971-10-29,0.5880073356983946
1971-10-30,0.5880073356983946
1971-10-31,0.5880073356983946
1971-11-01,0.5868252872873474
1971-11-02,0.5868252872873474
1971-11-03,0.5868252872873474
1971-11-04,0.5868252872873474
1971-11-05,0.5868252872873474
1971-11-06,0.5868252872873474
1971-11-07,0.5868252872873474
1971-11-08,0.5868252872873474
1971-11-09,0.5868252872873474
1971-11-10,0.5868252872873474
1971-11-11,0.5868252872873474
1971-11-12,0.5868252872873474
1971-11-13,0.5868252872873474
1971-11-14,0.5868252872873474
1971-11-15,0.5868252872873474
1971-11-16,0.5868252872873474
1971-11-17,0.5868252872873474
1971-11-18,0.5868252872873474
1971-11-19,0.5868252872873474
1971-11-20,0.5868252872873474
1971-11-21,0.5868252872873474
1971-11-22,0.5868252872873474
1971-11-23,0.5868252872873474
1971-11-24,0.5868252872873474
1971-11-25,0.5868252872873474
1971-11-26,0.5868252872873474
1971-11-27,0.5868252872873474
1971-11-28,0.5868252872873474
1971-11-29,0.5868252872873474
1971-11-30,0.5868252872873474
1971-12-01,0.5983327214880078
1971-12-02,0.5983327214880078
1971-12-03,0.5983327214880078
1971-12-04,0.5983327214880078
1971-12-05,0.5983327214880078
1971-12-06,0.5983327214880078
1971-12-07,0.5983327214880078
1971-12-08,0.5983327214880078
1971-12-09,0.5983327214880078
1971-12-10,0.5983327214880078
1971-12-11,0.5983327214880078
1971-12-12,0.5983327214880078
1971-12-13,0.5983327214880078
1971-12-14,0.5983327214880078
1971-12-15,0.5983327214880078
1971-12-16,0.5983327214880078
1971-12-17,0.5983327214880078
1971-12-18,0.5983327214880078
1971-12-19,0.5983327214880078
1971-12-20,0.5983327214880078
1971-12-21,0.5983327214880078
1971-12-22,0.5983327214880078
1971-12-23,0.5983327214880078
1971-12-24,0.5983327214880078
1971-12-25,0.5983327214880078
1971-12-26,0.5983327214880078
1971-12-27,0.5983327214880078
1971-12-28,0.5983327214880078
1971-12-29,0.5983327214880078
1971-12-30,0.5983327214880078
1971-12-31,0.5983327214880078
1972-01-01,0.6054076642109825
1972-01-02,0.6054076642109825
1972-01-03,0.6054076642109825
1972-01-04,0.6054076642109825
1972-01-05,0.6054076642109825
1972-01-06,0.6054076642109825
1972-01-07,0.6054076642109825
1972-01-08,0.6054076642109825
1972-01-09,0.6054076642109825
1972-01-10,0.6054076642109825
1972-01-11,0.6054076642109825
1972-01-12,0.6054076642109825
1972-01-13,0.6054076642109825
1972-01-14,0.6054076642109825
1972-01-15,0.6054076642109825
1972-01-16,0.6054076642109825
1972-01-17,0.6054076642109825
1972-01-18,0.6054076642109825
1972-01-19,0.6054076642109825
1972-01-20,0.6054076642109825
1972-01-21,0.6054076642109825
1972-01-22,0.6054076642109825
1972-01-23,0.6054076642109825
1972-01-24,0.6054076642109825
1972-01-25,0.6054076642109825
1972-01-26,0.6054076642109825
1972-01-27,0.6054076642109825
1972-01-28,0.6054076642109825
1972-01-29,0.6054076642109825
1972-01-30,0.6054076642109825
1972-01-31,0.6054076642109825
1972-02-01,0.6139211501035846
1972-02-02,0.6139211501035846
1972-02-03,0.6139211501035846
1972-02-04,0.6139211501035846
1972-02-05,0.6139211501035846
1972-02-06,0.6139211501035846
1972-02-07,0.6139211501035846
1972-02-08,0.6139211501035846
1972-02-09,0.6139211501035846
1972-02-10,0.6139211501035846
1972-02-11,0.6139211501035846
1972-02-12,0.6139211501035846
1972-02-13,0.6139211501035846
1972-02-14,0.6139211501035846
1972-02-15,0.6139211501035846
1972-02-16,0.6139211501035846
1972-02-17,0.6139211501035846
1972-02-18,0.6139211501035846
1972-02-19,0.6139211501035846
1972-02-20,0.6139211501035846
1972-02-21,0.6139211501035846
1972-02-22,0.6139211501035846
1972-02-23,0.6139211501035846
1972-02-24,0.6139211501035846
1972-02-25,0.6139211501035846
1972-02-26,0.6139211501035846
1972-02-27,0.6139211501035846
1972-02-28,0.6139211501035846
1972-02-29,0.6139211501035846
1972-03-01,0.6160870660870661
1972-03-02,0.6160870660870661
1972-03-03,0.6160870660870661
1972-03-04,0.6160870660870661
1972-03-05,0.6160870660870661
1972-03-06,0.6160870660870661
1972-03-07,0.6160870660870661
1972-03-08,0.6160870660870661
1972-03-09,0.6160870660870661
1972-03-10,0.6160870660870661
1972-03-11,0.6160870660870661
1972-03-12,0.6160870660870661
1972-03-13,0.6160870660870661
1972-03-14,0.6160870660870661
1972-03-15,0.6160870660870661
1972-03-16,0.6160870660870661
1972-03-17,0.6160870660870661
1972-03-18,0.6160870660870661
1972-03-19,0.6160870660870661
1972-03-20,0.6160870660870661
1972-03-21,0.6160870660870661
1972-03-22,0.6160870660870661
1972-03-23,0.6160870660870661
1972-03-24,0.6160870660870661
1972-03-25,0.6160870660870661
1972-03-26,0.6160870660870661
1972-03-27,0.6160870660870661
1972-03-28,0.6160870660870661
1972-03-29,0.6160870660870661
1972-03-30,0.6160870660870661
1972-03-31,0.6160870660870661
1972-04-01,0.6154666750582164
1972-04-02,0.6154666750582164
1972-04-03,0.6154666750582164
1972-04-04,0.6154666750582164
1972-04-05,0.6154666750582164
1972-04-06,0.6154666750582164
1972-04-07,0.6154666750582164
1972-04-08,0.6154666750582164
1972-04-09,0.6154666750582164
1972-04-10,0.6154666750582164
1972-04-11,0.6154666750582164
1972-04-12,0.6154666750582164
1972-04-13,0.6154666750582164
1972-04-14,0.6154666750582164
1972-04-15,0.6154666750582164
1972-04-16,0.6154666750582164
1972-04-17,0.6154666750582164
1972-04-18,0.6154666750582164
1972-04-19,0.6154666750582164
1972-04-20,0.6154666750582164
1972-04-21,0.6154666750582164
1972-04-22,0.6154666750582164
1972-04-23,0.6154666750582164
1972-04-24,0.6154666750582164
1972-04-25,0.6154666750582164
1972-04-26,0.6154666750582164
1972-04-27,0.6154666750582164
1972-04-28,0.6154666750582164
1972-04-29,0.6154666750582164
1972-04-30,0.6154666750582164
1972-05-01,0.6151762966690781
1972-05-02,0.6151762966690781
1972-05-03,0.6151762966690781
1972-05-04,0.6151762966690781
1972-05-05,0.6151762966690781
1972-05-06,0.6151762966690781
1972-05-07,0.6151762966690781
1972-05-08,0.6151762966690781
1972-05-09,0.6151762966690781
1972-05-10,0.6151762966690781
1972-05-11,0.6151762966690781
1972-05-12,0.6151762966690781
1972-05-13,0.6151762966690781
1972-05-14,0.6151762966690781
1972-05-15,0.6151762966690781
1972-05-16,0.6151762966690781
1972-05-17,0.6151762966690781
1972-05-18,0.6151762966690781
1972-05-19,0.6151762966690781
1972-05-20,0.6151762966690781
1972-05-21,0.6151762966690781
1972-05-22,0.6151762966690781
1972-05-23,0.6151762966690781
1972-05-24,0.6151762966690781
1972-05-25,0.6151762966690781
1972-05-26,0.6151762966690781
1972-05-27,0.6151762966690781
1972-05-28,0.6151762966690781
1972-05-29,0.6151762966690781
1972-05-30,0.6151762966690781
1972-05-31,0.6151762966690781
1972-06-01,0.6172536767026446
1972-06-02,0.6172536767026446
1972-06-03,0.6172536767026446
1972-06-04,0.6172536767026446
1972-06-05,0.6172536767026446
1972-06-06,0.6172536767026446
1972-06-07,0.6172536767026446
1972-06-08,0.6172536767026446
1972-06-09,0.6172536767026446
1972-06-10,0.6172536767026446
1972-06-11,0.6172536767026446
1972-06-12,0.6172536767026446
1972-06-13,0.6172536767026446
1972-06-14,0.6172536767026446
1972-06-15,0.6172536767026446
1972-06-16,0.6172536767026446
1972-06-17,0.6172536767026446
1972-06-18,0.6172536767026446
1972-06-19,0.6172536767026446
1972-06-20,0.6172536767026446
1972-06-21,0.6172536767026446
1972-06-22,0.6172536767026446
1972-06-23,0.6172536767026446
1972-06-24,0.6172536767026446
1972-06-25,0.6172536767026446
1972-06-26,0.6172536767026446
1972-06-27,0.6172536767026446
1972-06-28,0.6172536767026446
1972-06-29,0.6172536767026446
1972-06-30,0.6172536767026446
1972-07-01,0.6186985954700747
1972-07-02,0.6186985954700747
1972-07-03,0.6186985954700747
1972-07-04,0.6186985954700747
1972-07-05,0.6186985954700747
1972-07-06,0.6186985954700747
1972-07-07,0.6186985954700747
1972-07-08,0.6186985954700747
1972-07-09,0.6186985954700747
1972-07-10,0.6186985954700747
1972-07-11,0.6186985954700747
1972-07-12,0.6186985954700747
1972-07-13,0.6186985954700747
1972-07-14,0.6186985954700747
1972-07-15,0.6186985954700747
1972-07-16,0.6186985954700747
1972-07-17,0.6186985954700747
1972-07-18,0.6186985954700747
1972-07-19,0.6186985954700747
1972-07-20,0.6186985954700747
1972-07-21,0.6186985954700747
1972-07-22,0.6186985954700747
1972-07-23,0.6186985954700747
1972-07-24,0.6186985954700747
1972-07-25,0.6186985954700747
1972-07-26,0.6186985954700747
1972-07-27,0.6186985954700747
1972-07-28,0.6186985954700747
1972-07-29,0.6186985954700747
1972-07-30,0.6186985954700747
1972-07-31,0.6186985954700747
1972-08-01,0.6137862858936136
1972-08-02,0.6137862858936136
1972-08-03,0.6137862858936136
1972-08-04,0.6137862858936136
1972-08-05,0.6137862858936136
1972-08-06,0.6137862858936136
1972-08-07,0.6137862858936136
1972-08-08,0.6137862858936136
1972-08-09,0.6137862858936136
1972-08-10,0.6137862858936136
1972-08-11,0.6137862858936136
1972-08-12,0.6137862858936136
1972-08-13,0.6137862858936136
1972-08-14,0.6137862858936136
1972-08-15,0.6137862858936136
1972-08-16,0.6137862858936136
1972-08-17,0.6137862858936136
1972-08-18,0.6137862858936136
1972-08-19,0.6137862858936136
1972-08-20,0.6137862858936136
1972-08-21,0.6137862858936136
1972-08-22,0.6137862858936136
1972-08-23,0.6137862858936136
1972-08-24,0.6137862858936136
1972-08-25,0.6137862858936136
1972-08-26,0.6137862858936136
1972-08-27,0.6137862858936136
1972-08-28,0.6137862858936136
1972-08-29,0.6137862858936136
1972-08-30,0.6137862858936136
1972-08-31,0.6137862858936136
1972-09-01,0.6125176161097367
1972-09-02,0.6125176161097367
1972-09-03,0.6125176161097367
1972-09-04,0.6125176161097367
1972-09-05,0.6125176161097367
1972-09-06,0.6125176161097367
1972-09-07,0.6125176161097367
1972-09-08,0.6125176161097367
1972-09-09,0.6125176161097367
1972-09-10,0.6125176161097367
1972-09-11,0.6125176161097367
1972-09-12,0.6125176161097367
1972-09-13,0.6125176161097367
1972-09-14,0.6125176161097367
1972-09-15,0.6125176161097367
1972-09-16,0.6125176161097367
1972-09-17,0.6125176161097367
1972-09-18,0.6125176161097367
1972-09-19,0.6125176161097367
1972-09-20,0.6125176161097367
1972-09-21,0.6125176161097367
1972-09-22,0.6125176161097367
1972-09-23,0.6125176161097367
1972-09-24,0.6125176161097367
1972-09-25,0.6125176161097367
1972-09-26,0.6125176161097367
1972-09-27,0.6125176161097367
1972-09-28,0.6125176161097367
1972-09-29,0.6125176161097367
1972-09-30,0.6125176161097367
1972-10-01,0.6099008357240864
1972-10-02,0.6099008357240864
1972-10-03,0.6099008357240864
1972-10-04,0.6099008357240864
1972-10-05,0.6099008357240864
1972-10-06,0.6099008357240864
1972-10-07,0.6099008357240864
1972-10-08,0.6099008357240864
1972-10-09,0.6099008357240864
1972-10-10,0.6099008357240864
1972-10-11,0.6099008357240864
1972-10-12,0.6099008357240864
1972-10-13,0.6099008357240864
1972-10-14,0.6099008357240864
1972-10-15,0.6099008357240864
1972-10-16,0.6099008357240864
1972-10-17,0.6099008357240864
1972-10-18,0.6099008357240864
1972-10-19,0.6099008357240864
1972-10-20,0.6099008357240864
1972-10-21,0.6099008357240864
1972-10-22,0.6099008357240864
1972-10-23,0.6099008357240864
1972-10-24,0.6099008357240864
1972-10-25,0.6099008357240864
1972-10-26,0.6099008357240864
1972-10-27,0.6099008357240864
1972-10-28,0.6099008357240864
1972-10-29,0.6099008357240864
1972-10-30,0.6099008357240864
1972-10-31,0.6099008357240864
1972-11-01,0.6105100511924085
1972-11-02,0.6105100511924085
1972-11-03,0.6105100511924085
1972-11-04,0.6105100511924085
1972-11-05,0.6105100511924085
1972-11-06,0.6105100511924085
1972-11-07,0.6105100511924085
1972-11-08,0.6105100511924085
1972-11-09,0.6105100511924085
1972-11-10,0.6105100511924085
1972-11-11,0.6105100511924085
1972-11-12,0.6105100511924085
1972-11-13,0.6105100511924085
1972-11-14,0.6105100511924085
1972-11-15,0.6105100511924085
1972-11-16,0.6105100511924085
1972-11-17,0.6105100511924085
1972-11-18,0.6105100511924085
1972-11-19,0.6105100511924085
1972-11-20,0.6105100511924085
1972-11-21,0.6105100511924085
1972-11-22,0.6105100511924085
1972-11-23,0.6105100511924085
1972-11-24,0.6105100511924085
1972-11-25,0.6105100511924085
1972-11-26,0.6105100511924085
1972-11-27,0.6105100511924085
1972-11-28,0.6105100511924085
1972-11-29,0.6105100511924085
1972-11-30,0.6105100511924085
1972-12-01,0.6114261598099288
1972-12-02,0.6114261598099288
1972-12-03,0.6114261598099288
1972-12-04,0.6114261598099288
1972-12-05,0.6114261598099288
1972-12-06,0.6114261598099288
1972-12-07,0.6114261598099288
1972-12-08,0.6114261598099288
1972-12-09,0.6114261598099288
1972-12-10,0.6114261598099288
1972-12-11,0.6114261598099288
1972-12-12,0.6114261598099288
1972-12-13,0.6114261598099288
1972-12-14,0.6114261598099288
1972-12-15,0.6114261598099288
1972-12-16,0.6114261598099288
1972-12-17,0.6114261598099288
1972-12-18,0.6114261598099288
1972-12-19,0.6114261598099288
1972-12-20,0.6114261598099288
1972-12-21,0.6114261598099288
1972-12-22,0.6114261598099288
1972-12-23,0.6114261598099288
1972-12-24,0.6114261598099288
1972-12-25,0.6114261598099288
1972-12-26,0.6114261598099288
1972-12-27,0.6114261598099288
1972-12-28,0.6114261598099288
1972-12-29,0.6114261598099288
1972-12-30,0.6114261598099288
1972-12-31,0.6114261598099288
1973-01-01,0.6119235341968587
1973-01-02,0.6119235341968587
1973-01-03,0.6119235341968587
1973-01-04,0.6119235341968587
1973-01-05,0.6119235341968587
1973-01-06,0.6119235341968587
1973-01-07,0.6119235341968587
1973-01-08,0.6119235341968587
1973-01-09,0.6119235341968587
1973-01-10,0.6119235341968587
1973-01-11,0.6119235341968587
1973-01-12,0.6119235341968587
1973-01-13,0.6119235341968587
1973-01-14,0.6119235341968587
1973-01-15,0.6119235341968587
1973-01-16,0.6119235341968587
1973-01-17,0.6119235341968587
1973-01-18,0.6119235341968587
1973-01-19,0.6119235341968587
1973-01-20,0.6119235341968587
1973-01-21,0.6119235341968587
1973-01-22,0.6119235341968587
1973-01-23,0.6119235341968587
1973-01-24,0.6119235341968587
1973-01-25,0.6119235341968587
1973-01-26,0.6119235341968587
1973-01-27,0.6119235341968587
1973-01-28,0.6119235341968587
1973-01-29,0.6119235341968587
1973-01-30,0.6119235341968587
1973-01-31,0.6119235341968587
1973-02-01,0.6507502911329229
1973-02-02,0.6507502911329229
1973-02-03,0.6507502911329229
1973-02-04,0.6507502911329229
1973-02-05,0.6507502911329229
1973-02-06,0.6507502911329229
1973-02-07,0.6507502911329229
1973-02-08,0.6507502911329229
1973-02-09,0.6507502911329229
1973-02-10,0.6507502911329229
1973-02-11,0.6507502911329229
1973-02-12,0.6507502911329229
1973-02-13,0.6507502911329229
1973-02-14,0.6507502911329229
1973-02-15,0.6507502911329229
1973-02-16,0.6507502911329229
1973-02-17,0.6507502911329229
1973-02-18,0.6507502911329229
1973-02-19,0.6507502911329229
1973-02-20,0.6507502911329229
1973-02-21,0.6507502911329229
1973-02-22,0.6507502911329229
1973-02-23,0.6507502911329229
1973-02-24,0.6507502911329229
1973-02-25,0.6507502911329229
1973-02-26,0.6507502911329229
1973-02-27,0.6507502911329229
1973-02-28,0.6507502911329229
1973-03-01,0.6952331864069387
1973-03-02,0.6952331864069387
1973-03-03,0.6952331864069387
1973-03-04,0.6952331864069387
1973-03-05,0.6952331864069387
1973-03-06,0.6952331864069387
1973-03-07,0.6952331864069387
1973-03-08,0.6952331864069387
1973-03-09,0.6952331864069387
1973-03-10,0.6952331864069387
1973-03-11,0.6952331864069387
1973-03-12,0.6952331864069387
1973-03-13,0.6952331864069387
1973-03-14,0.6952331864069387
1973-03-15,0.6952331864069387
1973-03-16,0.6952331864069387
1973-03-17,0.6952331864069387
1973-03-18,0.6952331864069387
1973-03-19,0.6952331864069387
1973-03-20,0.6952331864069387
1973-03-21,0.6952331864069387
1973-03-22,0.6952331864069387
1973-03-23,0.6952331864069387
1973-03-24,0.6952331864069387
1973-03-25,0.6952331864069387
1973-03-26,0.6952331864069387
1973-03-27,0.6952331864069387
1973-03-28,0.6952331864069387
1973-03-29,0.6952331864069387
1973-03-30,0.6952331864069387
1973-03-31,0.6952331864069387
1973-04-01,0.6894493795826282
1973-04-02,0.6894493795826282
1973-04-03,0.6894493795826282
1973-04-04,0.6894493795826282
1973-04-05,0.6894493795826282
1973-04-06,0.6894493795826282
1973-04-07,0.6894493795826282
1973-04-08,0.6894493795826282
1973-04-09,0.6894493795826282
1973-04-10,0.6894493795826282
1973-04-11,0.6894493795826282
1973-04-12,0.6894493795826282
1973-04-13,0.6894493795826282
1973-04-14,0.6894493795826282
1973-04-15,0.6894493795826282
1973-04-16,0.6894493795826282
1973-04-17,0.6894493795826282
1973-04-18,0.6894493795826282
1973-04-19,0.6894493795826282
1973-04-20,0.6894493795826282
1973-04-21,0.6894493795826282
1973-04-22,0.6894493795826282
1973-04-23,0.6894493795826282
1973-04-24,0.6894493795826282
1973-04-25,0.6894493795826282
1973-04-26,0.6894493795826282
1973-04-27,0.6894493795826282
1973-04-28,0.6894493795826282
1973-04-29,0.6894493795826282
1973-04-30,0.6894493795826282
1973-05-01,0.70078827618331
1973-05-02,0.70078827618331
1973-05-03,0.70078827618331
1973-05-04,0.70078827618331
1973-05-05,0.70078827618331
1973-05-06,0.70078827618331
1973-05-07,0.70078827618331
1973-05-08,0.70078827618331
1973-05-09,0.70078827618331
1973-05-10,0.70078827618331
1973-05-11,0.70078827618331
1973-05-12,0.70078827618331
1973-05-13,0.70078827618331
1973-05-14,0.70078827618331
1973-05-15,0.70078827618331
1973-05-16,0.70078827618331
1973-05-17,0.70078827618331
1973-05-18,0.70078827618331
1973-05-19,0.70078827618331
1973-05-20,0.70078827618331
1973-05-21,0.70078827618331
1973-05-22,0.70078827618331
1973-05-23,0.70078827618331
1973-05-24,0.70078827618331
1973-05-25,0.70078827618331
1973-05-26,0.70078827618331
1973-05-27,0.70078827618331
1973-05-28,0.70078827618331
